Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,duration,duration_formatted,Found
55161046,2022-08-20 08:06:23,2022-08-20 14:19:49,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11354.0,36-44 UNION STREET,36-44 UNION STREET,NORTHERN BOULEVARD,37 AVENUE,NORTHERN BOULEVARD,37 AVENUE,ADDRESS,FLUSHING,UNION STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 02:19:49 PM,07 QUEENS,4049770066.0,QUEENS,1031936.0,217338.0,PHONE,Unspecified,QUEENS,,,,,,,,40.76309043880032,-73.82785971447937,"(40.76309043880032, -73.82785971447937)",13832.0,22.0,3.0,3.0,67.0,6.223888888888889,0 days 6 hours 13 minutes 26 seconds,0.0
55159992,2022-08-20 07:49:46,2022-08-20 09:54:29,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,11106.0,34-00 VERNON BOULEVARD,34-00 VERNON BOULEVARD,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,ASTORIA,VERNON BOULEVARD,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 09:54:29 AM,01 QUEENS,,QUEENS,1000746.0,218089.0,MOBILE,,QUEENS,,,,,,,,40.76526495392991,-73.9404496654524,"(40.76526495392991, -73.9404496654524)",16863.0,39.0,3.0,33.0,72.0,2.0786111111111114,0 days 2 hours 4 minutes 43 seconds,0.0
55158896,2022-08-20 07:21:28,2022-08-23 03:28:57,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10122.0,"34th Street - Penn Station, 8th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10122, United States","34th Street - Penn Station, 8th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10122, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/23/2022 03:28:57 AM,Unspecified MANHATTAN,,MANHATTAN,986081.0,213355.0,MOBILE,Unspecified,MANHATTAN,,,,C,,,Stairway,40.75228653558433,-73.99339140331507,"(40.75228653558433, -73.99339140331507)",11722.0,11.0,4.0,10.0,8.0,68.12472222222223,2 days 20 hours 7 minutes 29 seconds,0.0
55161029,2022-08-20 07:10:14,2022-08-21 02:35:35,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10003.0,310 EAST   14 STREET,310 EAST   14 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   14 STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",08/21/2022 02:35:42 AM,03 MANHATTAN,1004550005.0,MANHATTAN,988562.0,206012.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73213096963976,-73.98444148029249,"(40.73213096963976, -73.98444148029249)",11724.0,70.0,4.0,50.0,5.0,19.4225,0 days 19 hours 25 minutes 21 seconds,0.0
55156686,2022-08-20 07:09:54,2022-08-20 15:03:35,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10011.0,124 WAVERLY PLACE,124 WAVERLY PLACE,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WAVERLY PLACE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,08/20/2022 03:03:40 PM,02 MANHATTAN,1005520046.0,MANHATTAN,984361.0,206215.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.732689205168725,-73.99959948744285,"(40.732689205168725, -73.99959948744285)",12074.0,57.0,4.0,32.0,3.0,7.894722222222223,0 days 7 hours 53 minutes 41 seconds,1.0
55158884,2022-08-20 06:23:19,2022-08-20 14:20:03,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036.0,1530 BROADWAY,1530 BROADWAY,AVENUE OF THE AMERICAS,POLICE OFFICER BRIAN MURRAY WAY,AVENUE OF THE AMERICAS,POLICE OFFICER BRIAN MURRAY WAY,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 02:20:03 PM,05 MANHATTAN,1009970001.0,MANHATTAN,988372.0,215318.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75767370013583,-73.98512133327421,"(40.75767370013583, -73.98512133327421)",13094.0,11.0,4.0,51.0,8.0,7.945555555555556,0 days 7 hours 56 minutes 44 seconds,1.0
55159983,2022-08-20 06:06:30,2022-08-20 14:18:25,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036.0,1500 BROADWAY,1500 BROADWAY,WEST 43 STREET,WEST 44 STREET,WEST   43 STREET,WEST   44 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 02:18:25 PM,05 MANHATTAN,1009960001.0,MANHATTAN,988136.0,215020.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7568558730713,-73.98597336511823,"(40.7568558730713, -73.98597336511823)",13094.0,11.0,4.0,51.0,8.0,8.198611111111113,0 days 8 hours 11 minutes 55 seconds,1.0
55162144,2022-08-20 05:49:01,2022-08-20 08:40:38,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10003.0,202 2 AVENUE,202 2 AVENUE,EAST 12 STREET,EAST 13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,"Due to technical issues or other circumstances, the Department of Homeless Services has determined that this request should now be administratively closed.",08/20/2022 08:40:38 AM,03 MANHATTAN,1004540004.0,MANHATTAN,988262.0,205793.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73153000953384,-73.98552406816404,"(40.73153000953384, -73.98552406816404)",11724.0,70.0,4.0,50.0,5.0,2.8602777777777777,0 days 2 hours 51 minutes 37 seconds,
55162129,2022-08-20 05:47:22,2022-08-20 14:23:14,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10168.0,EAST 42 STREET,EAST 42 STREET,EAST   42 STREET,LEXINGTON AVENUE,EAST 42 STREET,LEXINGTON AVENUE,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 02:23:14 PM,05 MANHATTAN,,MANHATTAN,990886.0,213048.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75144159778515,-73.97604910329608,"(40.75144159778515, -73.97604910329608)",12079.0,11.0,4.0,51.0,8.0,8.597777777777779,0 days 8 hours 35 minutes 52 seconds,0.0
55154425,2022-08-20 05:47:01,2022-08-20 14:21:58,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10003.0,221 1 AVENUE,221 1 AVENUE,EAST 13 STREET,EAST 14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 02:21:58 PM,03 MANHATTAN,1004550041.0,MANHATTAN,988972.0,205533.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73081602271904,-73.98296245816375,"(40.73081602271904, -73.98296245816375)",11724.0,70.0,4.0,50.0,5.0,8.582500000000001,0 days 8 hours 34 minutes 57 seconds,1.0
55159997,2022-08-20 05:42:58,2022-08-23 03:29:28,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10037.0,"125th Street, East 125th Street, East Harlem, Manhattan, New York County, City of New York, New York, 10037, United States","125th Street, East 125th Street, East Harlem, Manhattan, New York County, City of New York, New York, 10037, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/23/2022 03:29:28 AM,Unspecified MANHATTAN,,MANHATTAN,1001526.0,232252.0,MOBILE,Unspecified,MANHATTAN,,,,4,,,Stairway,40.80413711422111,-73.93759745429841,"(40.80413711422111, -73.93759745429841)",13093.0,7.0,4.0,35.0,16.0,69.775,2 days 21 hours 46 minutes 30 seconds,0.0
55157798,2022-08-20 05:21:55,2022-08-23 03:27:22,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10122.0,"34th Street - Penn Station, 8th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10122, United States","34th Street - Penn Station, 8th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10122, United States",,,,,ADDRESS,,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/23/2022 03:27:22 AM,Unspecified MANHATTAN,,MANHATTAN,986081.0,213355.0,MOBILE,Unspecified,MANHATTAN,,,,A,,,Mezzanine,40.75228653558433,-73.99339140331507,"(40.75228653558433, -73.99339140331507)",11722.0,11.0,4.0,10.0,8.0,70.09083333333334,2 days 22 hours 5 minutes 27 seconds,1.0
55161039,2022-08-20 04:52:36,2022-08-23 06:45:12,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11216.0,"1513, Fulton Street, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States","1513, Fulton Street, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/23/2022 06:45:12 AM,Unspecified BROOKLYN,,BROOKLYN,1000653.0,186995.0,MOBILE,Unspecified,BROOKLYN,,,,C,C to Manhattan,,Platform,40.67991964408074,-73.94086117578834,"(40.67991964408074, -73.94086117578834)",17615.0,69.0,2.0,49.0,51.0,73.87666666666667,3 days 1 hours 52 minutes 36 seconds,0.0
55158895,2022-08-20 04:40:50,2022-08-21 10:46:30,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10459.0,"Simpson Street, Westchester Avenue, Bronx County, City of New York, New York, 10459, United States","Simpson Street, Westchester Avenue, Bronx County, City of New York, New York, 10459, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/21/2022 10:46:30 AM,Unspecified BRONX,,BRONX,1013846.0,239527.0,MOBILE,Unspecified,BRONX,,,,2,2 5 to Manhattan,,Platform,40.82407226406936,-73.89306440503886,"(40.82407226406936, -73.89306440503886)",10937.0,8.0,5.0,43.0,24.0,30.094444444444445,1 days 6 hours 5 minutes 40 seconds,0.0
55159994,2022-08-20 04:27:52,2022-08-21 01:49:55,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10004.0,"Broad Street, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States","Broad Street, Financial District, Manhattan, New York County, City of New York, New York, 10004, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/21/2022 01:49:55 AM,Unspecified MANHATTAN,,MANHATTAN,981184.0,196664.0,MOBILE,Unspecified,MANHATTAN,,,,J,,,Mezzanine,40.706473479081474,-74.0110584556802,"(40.706473479081474, -74.0110584556802)",11726.0,56.0,4.0,32.0,1.0,21.3675,0 days 21 hours 22 minutes 3 seconds,0.0
55159995,2022-08-20 04:04:09,2022-08-23 03:32:38,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10019.0,"5 Times Square, 7th Avenue, Theater District, Manhattan, New York County, City of New York, New York, 10019, United States","5 Times Square, 7th Avenue, Theater District, Manhattan, New York County, City of New York, New York, 10019, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/23/2022 03:32:38 AM,Unspecified MANHATTAN,,MANHATTAN,987690.0,214615.0,MOBILE,Unspecified,MANHATTAN,,,,1,1 2 3 Downtown & Brooklyn,,Platform,40.75574443605485,-73.98758342283777,"(40.75574443605485, -73.98758342283777)",13094.0,11.0,4.0,10.0,8.0,71.47472222222223,2 days 23 hours 28 minutes 29 seconds,0.0
55161031,2022-08-20 03:42:31,2022-08-20 05:36:11,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10128.0,1245 PARK AVENUE,1245 PARK AVENUE,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 05:36:11 AM,11 MANHATTAN,1016240001.0,MANHATTAN,997501.0,225877.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78664642313754,-73.95214871048542,"(40.78664642313754, -73.95214871048542)",12426.0,7.0,4.0,1.0,14.0,1.8944444444444444,0 days 1 hours 53 minutes 40 seconds,0.0
55154419,2022-08-20 03:34:39,2022-08-20 07:27:30,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10105.0,1345 6 AVENUE,1345 6 AVENUE,WEST 54 STREET,WEST 55 STREET,WEST   54 STREET,WEST   55 STREET,ADDRESS,NEW YORK,AVENUE OF THE AMERICAS,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 07:27:30 AM,05 MANHATTAN,1010070029.0,MANHATTAN,990217.0,217115.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7626049516682,-73.9784600732737,"(40.762604951668195, -73.9784600732737)",12081.0,11.0,4.0,51.0,10.0,3.880833333333333,0 days 3 hours 52 minutes 51 seconds,1.0
55162146,2022-08-20 03:16:39,2022-08-24 03:18:00,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10024.0,"265, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States","265, Central Park West, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/24/2022 03:18:00 AM,Unspecified MANHATTAN,,MANHATTAN,992857.0,225591.0,MOBILE,Unspecified,MANHATTAN,,,,C,B C Downtown & Brooklyn,,Platform,40.78586717243921,-73.96891923502132,"(40.78586717243921, -73.96891923502132)",,20.0,4.0,19.0,15.0,96.0225,4 days 0 hours 1 minutes 21 seconds,0.0
55156712,2022-08-20 02:50:29,2022-08-20 14:22:40,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11373.0,"Grand Avenue-Newtown (M,R), Grand Avenue, Elmhurst, Queens, City of New York, New York, 11373, United States","Grand Avenue-Newtown (M,R), Grand Avenue, Elmhurst, Queens, City of New York, New York, 11373, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 02:22:40 PM,Unspecified QUEENS,,QUEENS,1018274.0,207814.0,MOBILE,Unspecified,QUEENS,,,,R,,,Stairway,40.73701262197117,-73.87722587461296,"(40.73701262197117, -73.87722587461296)",14784.0,66.0,3.0,5.0,68.0,11.536388888888888,0 days 11 hours 32 minutes 11 seconds,0.0
55159996,2022-08-20 02:33:07,2022-08-23 03:32:01,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11354.0,"39-15, Roosevelt Avenue, Flushing Chinatown, Queens, City of New York, New York, 11354, United States","39-15, Roosevelt Avenue, Flushing Chinatown, Queens, City of New York, New York, 11354, United States",,,,,ADDRESS,,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/23/2022 03:32:01 AM,Unspecified QUEENS,,QUEENS,1031337.0,216065.0,MOBILE,Unspecified,QUEENS,,,,7,,,Mezzanine,40.75959959792311,-73.8300309380514,"(40.75959959792311, -73.8300309380514)",13832.0,22.0,3.0,3.0,67.0,72.98166666666667,3 days 0 hours 58 minutes 54 seconds,1.0
55159984,2022-08-20 02:23:16,2022-08-20 04:30:48,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036.0,208 WEST   41 STREET,208 WEST   41 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   41 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 04:30:48 AM,05 MANHATTAN,1010120038.0,MANHATTAN,987564.0,214568.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75561548114431,-73.98803823923103,"(40.75561548114431, -73.98803823923103)",12080.0,11.0,4.0,10.0,8.0,2.125555555555556,0 days 2 hours 7 minutes 32 seconds,0.0
55157789,2022-08-20 02:19:03,2022-08-20 05:37:26,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036.0,1501 BROADWAY,1501 BROADWAY,WEST 43 STREET,SUMNER REDSTONE WAY,WEST   43 STREET,SUMNER REDSTONE WAY,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 05:37:26 AM,05 MANHATTAN,1010150029.0,MANHATTAN,988075.0,215110.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.757102926709656,-73.98619349526301,"(40.757102926709656, -73.98619349526301)",13094.0,11.0,4.0,10.0,8.0,3.306388888888889,0 days 3 hours 18 minutes 23 seconds,1.0
55154408,2022-08-20 02:16:53,2022-08-20 04:30:59,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10036.0,206 WEST   46 STREET,206 WEST   46 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   46 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 04:30:59 AM,05 MANHATTAN,1010177501.0,MANHATTAN,988172.0,215764.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75889794709558,-73.98584298801329,"(40.75889794709558, -73.98584298801329)",13094.0,11.0,4.0,10.0,10.0,2.2350000000000003,0 days 2 hours 14 minutes 6 seconds,0.0
55162145,2022-08-20 02:06:26,2022-08-21 01:49:50,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10062.0,"Lexington Avenue-63rd Street, East 62nd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10062, United States","Lexington Avenue-63rd Street, East 62nd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10062, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/21/2022 01:49:50 AM,Unspecified MANHATTAN,,MANHATTAN,993637.0,217853.0,MOBILE,Unspecified,MANHATTAN,,,,F,F Q Downtown & Brooklyn upper level,,Platform,40.76462760155945,-73.96611338433898,"(40.76462760155945, -73.96611338433898)",10090.0,23.0,4.0,51.0,11.0,23.723333333333333,0 days 23 hours 43 minutes 24 seconds,0.0
55158880,2022-08-20 02:05:42,2022-08-20 14:22:53,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10451.0,851 GRAND CONCOURSE,851 GRAND CONCOURSE,EAST 158 STREET,EAST 159 STREET,EAST  158 STREET,EAST  159 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 02:22:53 PM,04 BRONX,2024680001.0,BRONX,1005569.0,240319.0,PHONE,Unspecified,BRONX,,,,,,,,40.826269933381056,-73.92296813854082,"(40.826269933381056, -73.92296813854082)",10929.0,50.0,5.0,35.0,27.0,12.286388888888888,0 days 12 hours 17 minutes 11 seconds,0.0
55156702,2022-08-20 02:03:47,2022-08-20 05:37:50,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10013.0,60 LAFAYETTE STREET,60 LAFAYETTE STREET,CO THOMAS JURGENS CORNER,CPT W THOMPSON CORNER,CO THOMAS JURGENS CORNER,CPT W THOMPSON CORNER,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 05:37:50 AM,01 MANHATTAN,1001710031.0,MANHATTAN,983605.0,200302.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71645943176269,-74.0023267359905,"(40.716459431762694, -74.0023267359905)",12076.0,56.0,4.0,32.0,2.0,3.5675,0 days 3 hours 34 minutes 3 seconds,1.0
55162108,2022-08-20 01:49:35,2022-08-20 05:37:37,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019.0,828 8 AVENUE,828 8 AVENUE,WEST 49 STREET,WEST 50 STREET,WEST   49 STREET,WEST   50 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 05:37:37 AM,05 MANHATTAN,1010210001.0,MANHATTAN,988083.0,216964.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7621916782625,-73.98616356186267,"(40.762191678262504, -73.98616356186267)",12081.0,11.0,4.0,10.0,10.0,3.800555555555556,0 days 3 hours 48 minutes 2 seconds,1.0
55155562,2022-08-20 01:27:13,2022-08-20 07:28:43,DHS,Department of Homeless Services,Homeless Person Assistance,,House of Worship,10019.0,241 WEST   51 STREET,241 WEST   51 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   51 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 07:28:43 AM,05 MANHATTAN,1010230006.0,MANHATTAN,988564.0,217044.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76241103606048,-73.98442718737893,"(40.76241103606048, -73.98442718737893)",12081.0,11.0,4.0,10.0,10.0,6.025,0 days 6 hours 1 minutes 30 seconds,0.0
55161018,2022-08-20 01:22:43,2022-08-20 07:29:27,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019.0,1633 BROADWAY,1633 BROADWAY,WEST 50 STREET,WEST 51 STREET,WEST   50 STREET,WEST   51 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 07:29:27 AM,05 MANHATTAN,1010220043.0,MANHATTAN,988693.0,216739.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76157382560385,-73.98396172072285,"(40.76157382560385, -73.98396172072285)",12081.0,11.0,4.0,10.0,10.0,6.112222222222222,0 days 6 hours 6 minutes 44 seconds,0.0
55158892,2022-08-20 01:15:25,2022-08-20 07:37:03,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10019.0,790 7 AVENUE,790 7 AVENUE,WEST 51 STREET,WEST 52 STREET,WEST   51 STREET,WEST   52 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,08/20/2022 07:37:03 AM,05 MANHATTAN,1010230029.0,MANHATTAN,989067.0,216896.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76200455438324,-73.9826115482865,"(40.76200455438324, -73.9826115482865)",12081.0,11.0,4.0,51.0,10.0,6.360555555555556,0 days 6 hours 21 minutes 38 seconds,
55146216,2022-08-20 00:18:28,2022-08-20 00:26:35,DHS,Department of Homeless Services,Homeless Person Assistance,,Park/Playground,10009.0,143 AVENUE B,143 AVENUE B,EAST 9 STREET,EAST 10 STREET,EAST    9 STREET,EAST   10 STREET,ADDRESS,NEW YORK,AVENUE B,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,08/20/2022 12:26:35 AM,03 MANHATTAN,1003927501.0,MANHATTAN,989732.0,203930.0,MOBILE,,MANHATTAN,,,,,,,,40.72641574072991,-73.98022159309633,"(40.72641574072991, -73.98022159309633)",11729.0,70.0,4.0,50.0,5.0,0.1352777777777778,0 days 0 hours 8 minutes 7 seconds,
55152105,2022-08-20 00:12:35,2022-08-24 03:18:54,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10010.0,"304, Park Avenue South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States","304, Park Avenue South, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10010, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/24/2022 03:18:54 AM,Unspecified MANHATTAN,,MANHATTAN,987963.0,208829.0,MOBILE,Unspecified,MANHATTAN,,,,6,,,Mezzanine,40.73986321079606,-73.98660123196585,"(40.73986321079606, -73.98660123196585)",12073.0,11.0,4.0,50.0,7.0,99.10527777777776,4 days 3 hours 6 minutes 19 seconds,0.0
55153250,2022-08-19 23:57:56,2022-08-20 08:48:53,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10453.0,30 BUCHANAN PLACE,30 BUCHANAN PLACE,DAVIDSON AVENUE,GRAND AVENUE,DAVIDSON AVENUE,GRAND AVENUE,ADDRESS,BRONX,BUCHANAN PLACE,,Closed,,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,08/20/2022 08:48:53 AM,05 BRONX,2031960010.0,BRONX,1010369.0,251938.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85814778477665,-73.90557907575061,"(40.85814778477665, -73.90557907575061)",10931.0,6.0,5.0,29.0,29.0,8.849166666666667,0 days 8 hours 50 minutes 57 seconds,
55149747,2022-08-19 23:37:20,2022-08-23 03:29:57,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11427.0,"Parsons Boulevard, Hillside Avenue, Jamaica, Queens, City of New York, New York, 11427, United States","Parsons Boulevard, Hillside Avenue, Jamaica, Queens, City of New York, New York, 11427, United States",,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/23/2022 03:29:57 AM,Unspecified QUEENS,,QUEENS,1038777.0,197122.0,MOBILE,Unspecified,QUEENS,,,,F,,,Mezzanine,40.70756310107902,-73.80332851460568,"(40.70756310107902, -73.80332851460568)",24340.0,25.0,3.0,24.0,65.0,75.87694444444445,3 days 3 hours 52 minutes 37 seconds,0.0
55145059,2022-08-19 23:35:52,2022-08-20 01:37:28,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11429.0,108 AVENUE,108 AVENUE,108 AVENUE,221 STREET,108 AVENUE,221 STREET,INTERSECTION,QUEENS,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,08/20/2022 01:37:28 AM,13 QUEENS,,QUEENS,1057802.0,197571.0,PHONE,Unspecified,QUEENS,,,,,,,,40.70865779986234,-73.73470338338866,"(40.708657799862344, -73.73470338338866)",24338.0,63.0,3.0,6.0,63.0,2.026666666666667,0 days 2 hours 1 minutes 36 seconds,0.0
55152100,2022-08-19 23:34:13,2022-08-20 07:37:24,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10169.0,230 PARK AVENUE,230 PARK AVENUE,EAST 45 STREET,EAST 46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",08/20/2022 07:37:24 AM,05 MANHATTAN,1013000001.0,MANHATTAN,990937.0,214205.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75461723092386,-73.97586388161479,"(40.75461723092386, -73.97586388161479)",10356.0,11.0,4.0,51.0,10.0,8.053055555555556,0 days 8 hours 3 minutes 11 seconds,1.0
