Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,duration,duration_formatted,Found
56549228,2023-01-17 08:38:58,2023-01-17 23:09:15,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11377.0,41-15 63 STREET,63 STREET,HICKS DRIVE,43 AVENUE,HICKS DRIVE,43 AVENUE,ADDRESS,WOODSIDE,63 STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/17/2023 11:09:15 PM,02 QUEENS,4013400040.0,QUEENS,1011521.0,210264.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74376065925929,-73.9015838259867,"(40.74376065925929, -73.9015838259867)",14787.0,53.0,3.0,33.0,66.0,14.504722222222222,0 days 14 hours 30 minutes 17 seconds,1.0
56555488,2023-01-17 08:37:47,2023-01-17 23:06:01,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11373.0,"Grand Avenue-Newtown (M,R), Grand Avenue, Elmhurst, Queens, City of New York, New York, 11373, United States",,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/17/2023 11:06:01 PM,Unspecified QUEENS,,QUEENS,1018274.0,207814.0,MOBILE,Unspecified,QUEENS,,,,R,,,Platform,40.73701262197117,-73.87722587461296,"(40.73701262197117, -73.87722587461296)",14784.0,66.0,3.0,5.0,68.0,14.470555555555556,0 days 14 hours 28 minutes 14 seconds,0.0
56552200,2023-01-17 08:35:27,2023-01-21 12:10:39,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10019.0,"53rd Street-5th Avenue, West 53rd Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/21/2023 12:10:39 PM,Unspecified MANHATTAN,,MANHATTAN,991113.0,216227.0,MOBILE,Unspecified,MANHATTAN,,,,E,,,Other,40.76016696972007,-73.97522656163717,"(40.76016696972007, -73.97522656163717)",12419.0,11.0,4.0,51.0,10.0,99.58666666666667,4 days 3 hours 35 minutes 12 seconds,0.0
56550215,2023-01-17 08:29:55,2023-01-17 09:46:53,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11375.0,"67th Avenue (M,R), Queens Boulevard, Queens, City of New York, New York, 11375, United States",,,,,,ADDRESS,,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,01/17/2023 09:46:53 AM,Unspecified QUEENS,,QUEENS,1025346.0,203854.0,ONLINE,Unspecified,QUEENS,,,,R,,102 St & Queens Blvd,Entrance,40.72611337531164,-73.85173110116386,"(40.72611337531164, -73.85173110116386)",14786.0,40.0,3.0,28.0,70.0,1.2827777777777778,0 days 1 hours 16 minutes 58 seconds,
56555495,2023-01-17 08:29:42,2023-01-19 02:07:27,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10040.0,"181st Street, Fort Washington Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10040, United States",,,,,,ADDRESS,,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/19/2023 02:07:27 AM,Unspecified MANHATTAN,,MANHATTAN,1001410.0,249579.0,ONLINE,Unspecified,MANHATTAN,,,,A,,,Entrance,40.85169499447693,-73.93797213926113,"(40.85169499447693, -73.93797213926113)",13091.0,47.0,4.0,39.0,22.0,41.62916666666667,1 days 17 hours 37 minutes 45 seconds,0.0
56547195,2023-01-17 08:06:41,2023-01-17 23:30:37,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10128.0,3 AVENUE,3 AVENUE,3 AVENUE,EAST   95 STREET,3 AVENUE,EAST 95 STREET,INTERSECTION,MANHATTAN,,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/17/2023 11:30:37 PM,08 MANHATTAN,,MANHATTAN,998145.0,225101.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78451552152521,-73.94982473837051,"(40.78451552152521, -73.94982473837051)",10099.0,23.0,4.0,1.0,11.0,15.398888888888887,0 days 15 hours 23 minutes 56 seconds,0.0
56546924,2023-01-17 07:33:17,2023-01-18 07:26:36,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10018.0,529 WEST   39 STREET,WEST   39 STREET,LINCOLN TUNNEL ENTRANCE,AMTRAK-NORTHEAST LINE,LINCOLN TUNNEL ENTRANCE,AMTRAK-NORTHEAST LINE,ADDRESS,NEW YORK,WEST   39 STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/18/2023 07:26:41 AM,04 MANHATTAN,,MANHATTAN,984839.0,215496.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.75816320588986,-73.99787394491439,"(40.75816320588986, -73.99787394491439)",12080.0,12.0,4.0,10.0,6.0,23.88861111111111,0 days 23 hours 53 minutes 19 seconds,0.0
56554052,2023-01-17 07:26:47,2023-01-18 06:49:52,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10029.0,1628 PARK AVENUE,PARK AVENUE,EAST  115 STREET,EAST  116 STREET,EAST  115 STREET,EAST  116 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/18/2023 06:49:56 AM,11 MANHATTAN,,MANHATTAN,999894.0,230367.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79896634659125,-73.94349678281536,"(40.79896634659125, -73.94349678281536)",12426.0,7.0,4.0,35.0,16.0,23.384722222222223,0 days 23 hours 23 minutes 5 seconds,1.0
56542976,2023-01-16 18:25:58,2023-01-18 06:39:22,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10029.0,212 EAST  106 STREET,EAST  106 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  106 STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/18/2023 06:39:26 AM,11 MANHATTAN,1016550007.0,MANHATTAN,999712.0,227589.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79134181120114,-73.9441605287725,"(40.79134181120114, -73.9441605287725)",12426.0,7.0,4.0,35.0,14.0,36.223333333333336,1 days 12 hours 13 minutes 24 seconds,0.0
56543089,2023-01-16 17:25:32,2023-01-19 10:16:35,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10451.0,2950 PARK AVENUE,PARK AVENUE,EAST  151 STREET,EAST  153 STREET,EAST  151 STREET,EAST  153 STREET,ADDRESS,BRONX,PARK AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/19/2023 10:16:42 AM,01 BRONX,2024410001.0,BRONX,1005502.0,238028.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81998195141578,-73.92321748531515,"(40.819981951415784, -73.92321748531515)",10929.0,49.0,5.0,43.0,23.0,64.85083333333333,2 days 16 hours 51 minutes 2 seconds,1.0
56544960,2023-01-16 16:13:24,2023-01-18 06:56:58,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10009.0,444 EAST   13 STREET,EAST   13 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   13 STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/18/2023 06:57:02 AM,03 MANHATTAN,1004400030.0,MANHATTAN,989226.0,205314.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73021478209882,-73.98204615770614,"(40.73021478209882, -73.98204615770614)",11729.0,70.0,4.0,50.0,5.0,38.72611111111111,1 days 14 hours 43 minutes 34 seconds,0.0
56545039,2023-01-16 15:45:05,2023-01-16 15:54:04,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,10033.0,"1421, Saint Nicholas Avenue, Fort George, Manhattan, New York County, City of New York, New York, 10033, United States",,,,,,ADDRESS,,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,01/16/2023 03:54:04 PM,Unspecified MANHATTAN,,MANHATTAN,1002621.0,248782.0,MOBILE,Unspecified,MANHATTAN,,,,1,,,Platform,40.84950502947927,-73.93359695065767,"(40.84950502947927, -73.93359695065767)",13091.0,47.0,4.0,39.0,22.0,0.1497222222222222,0 days 0 hours 8 minutes 59 seconds,
56538198,2023-01-16 15:39:16,2023-01-16 23:35:58,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10022.0,663 FIFTH AVENUE,FIFTH AVENUE,EAST 52 STREET,EAST 53 STREET,EAST   52 STREET,EAST   53 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:35:58 PM,05 MANHATTAN,1012880003.0,MANHATTAN,990885.0,216202.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76009852517503,-73.97604960010375,"(40.76009852517503, -73.97604960010375)",12419.0,11.0,4.0,51.0,10.0,7.945,0 days 7 hours 56 minutes 42 seconds,0.0
56543055,2023-01-16 15:14:23,2023-01-19 07:19:08,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,11377.0,63 STREET,63 STREET,39 AVENUE,63 STREET,39 AVENUE,63 STREET,INTERSECTION,,,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/19/2023 07:19:13 AM,02 QUEENS,,QUEENS,1011761.0,211329.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74668307229834,-73.90071335326466,"(40.74668307229834, -73.90071335326466)",14787.0,53.0,3.0,33.0,66.0,64.07916666666667,2 days 16 hours 4 minutes 45 seconds,0.0
56542153,2023-01-16 14:56:00,2023-01-16 23:32:52,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10461.0,1946 HERING AVENUE,HERING AVENUE,RHINELANDER AVENUE,NEILL AVENUE,RHINELANDER AVENUE,NEILL AVENUE,ADDRESS,BRONX,HERING AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:32:52 PM,11 BRONX,2042760065.0,BRONX,1025211.0,250430.0,MOBILE,Unspecified,BRONX,,,,,,,,40.853952395204246,-73.85193412397916,"(40.853952395204246, -73.85193412397916)",11270.0,59.0,5.0,12.0,32.0,8.614444444444445,0 days 8 hours 36 minutes 52 seconds,0.0
56544539,2023-01-16 14:44:36,2023-01-18 07:18:37,DHS,Department of Homeless Services,Encampment,,Park/Playground,10468.0,2205 SEDGWICK AVENUE,SEDGWICK AVENUE,HALL OF FAME TERRACE,WEST  183 STREET,HALL OF FAME TERRACE,WEST  183 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/18/2023 07:18:43 AM,07 BRONX,2032320078.0,BRONX,1008623.0,252721.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86030187644453,-73.9118880635599,"(40.86030187644453, -73.9118880635599)",11606.0,24.0,5.0,29.0,34.0,40.566944444444445,1 days 16 hours 34 minutes 1 seconds,0.0
56539351,2023-01-16 14:25:19,2023-01-18 07:28:21,DHS,Department of Homeless Services,Encampment,,Residential Building/House,10036.0,357 WEST   45 STREET,WEST   45 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   45 STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/18/2023 07:28:26 AM,04 MANHATTAN,1010360005.0,MANHATTAN,987035.0,216102.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75982610180178,-73.98994700976391,"(40.75982610180178, -73.98994700976391)",13094.0,12.0,4.0,10.0,10.0,41.05055555555556,1 days 17 hours 3 minutes 2 seconds,1.0
56544654,2023-01-16 14:19:23,2023-01-16 23:32:20,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11216.0,ATLANTIC AVENUE,ATLANTIC AVENUE,ATLANTIC AVENUE,BROOKLYN AVENUE,ATLANTIC AVENUE,BROOKLYN AVENUE,INTERSECTION,BROOKLYN,,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/16/2023 11:32:20 PM,03 BROOKLYN,,BROOKLYN,999741.0,186352.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6781563980686,-73.94415074702452,"(40.678156398068595, -73.94415074702452)",17618.0,69.0,2.0,49.0,51.0,9.215833333333334,0 days 9 hours 12 minutes 57 seconds,1.0
56540946,2023-01-16 14:16:42,2023-01-16 23:36:35,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,11203.0,470 CLARKSON AVENUE,CLARKSON AVENUE,NEW YORK AVENUE,EAST 37 STREET,NEW YORK AVENUE,EAST   37 STREET,ADDRESS,BROOKLYN,CLARKSON AVENUE,,Closed,,The individual was found and outreach assistance was offered.,01/16/2023 11:36:35 PM,17 BROOKLYN,3048380001.0,BROOKLYN,999788.0,178200.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65578089418765,-73.94400008813183,"(40.65578089418765, -73.94400008813183)",16866.0,61.0,2.0,11.0,40.0,9.331388888888888,0 days 9 hours 19 minutes 53 seconds,1.0
56544701,2023-01-16 14:15:59,2023-01-16 23:33:41,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11378.0,55 STREET,55 STREET,55 STREET,NURGE AVENUE,55 STREET,NURGE AVENUE,INTERSECTION,QUEENS,,,Closed,,The individual was found and outreach assistance was offered.,01/16/2023 11:33:41 PM,05 QUEENS,,QUEENS,1008908.0,199852.0,PHONE,Unspecified,QUEENS,,,,,,,,40.7151899509336,-73.91105182454325,"(40.7151899509336, -73.91105182454325)",14788.0,54.0,3.0,34.0,62.0,9.295,0 days 9 hours 17 minutes 42 seconds,1.0
56541104,2023-01-16 13:52:54,2023-01-19 10:18:10,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10065.0,349 EAST   65 STREET,EAST   65 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   65 STREET,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/19/2023 10:18:13 AM,08 MANHATTAN,1014400023.0,MANHATTAN,995210.0,217581.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76387922167879,-73.96043537468358,"(40.76387922167879, -73.96043537468358)",10090.0,23.0,4.0,1.0,11.0,68.42111111111112,2 days 20 hours 25 minutes 16 seconds,0.0
56542117,2023-01-16 13:44:47,2023-01-19 07:15:55,DHS,Department of Homeless Services,Encampment,,Street/Sidewalk,10019.0,GRAND ARMY PLAZA,GRAND ARMY PLAZA,5 AVENUE,,5 AVENUE,,UNRECOGNIZED,NEW YORK,GRAND ARMY PLAZA,,Closed,,"The Department of Homeless Services (DHS) visited the location but could not find the condition you reported. If it still exists, please submit a new Service Request.",01/19/2023 07:16:09 AM,05 MANHATTAN,,MANHATTAN,991637.0,217775.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76441540906068,-73.97333337274912,"(40.764415409060675, -73.97333337274912)",12081.0,11.0,4.0,51.0,10.0,65.5188888888889,2 days 17 hours 31 minutes 8 seconds,0.0
56541175,2023-01-16 13:32:18,2023-01-16 23:37:12,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11218.0,1163 PROSPECT AVENUE,PROSPECT AVENUE,TERRACE PLACE,SEELEY STREET,TERRACE PLACE,SEELEY STREET,ADDRESS,BROOKLYN,PROSPECT AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:37:12 PM,07 BROOKLYN,3052560078.0,BROOKLYN,990778.0,177861.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65486163946109,-73.97647301023659,"(40.65486163946109, -73.97647301023659)",17620.0,9.0,2.0,27.0,45.0,10.081666666666669,0 days 10 hours 4 minutes 54 seconds,0.0
56543675,2023-01-16 13:29:10,2023-01-16 23:38:17,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,11224.0,2882 WEST   15 STREET,WEST   15 STREET,NEPTUNE AVENUE,MERMAID AVENUE,NEPTUNE AVENUE,MERMAID AVENUE,ADDRESS,BROOKLYN,WEST   15 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:38:17 PM,13 BROOKLYN,3070227501.0,BROOKLYN,989034.0,149664.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.577467834748845,-73.98277838576712,"(40.577467834748845, -73.98277838576712)",18184.0,21.0,2.0,45.0,35.0,10.151944444444444,0 days 10 hours 9 minutes 7 seconds,0.0
56540157,2023-01-16 13:11:26,2023-01-16 23:35:43,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10003.0,341 EAST   19 STREET,EAST   19 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   19 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:35:43 PM,06 MANHATTAN,1009250024.0,MANHATTAN,989402.0,207021.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73489997702878,-73.98140982727972,"(40.73489997702878, -73.98140982727972)",11724.0,71.0,4.0,50.0,7.0,10.404722222222222,0 days 10 hours 24 minutes 17 seconds,0.0
56541904,2023-01-16 12:39:32,2023-01-16 23:39:24,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10027.0,115 WEST  125 STREET,WEST  125 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  125 STREET,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:39:24 PM,10 MANHATTAN,1019107501.0,MANHATTAN,999148.0,233687.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80808012246968,-73.94618382839754,"(40.80808012246968, -73.94618382839754)",12424.0,18.0,4.0,36.0,18.0,10.997777777777776,0 days 10 hours 59 minutes 52 seconds,0.0
56540003,2023-01-16 12:37:28,2023-01-16 23:34:50,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10169.0,230 PARK AVENUE,PARK AVENUE,EAST 45 STREET,EAST 46 STREET,EAST   45 STREET,EAST   46 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/16/2023 11:34:50 PM,05 MANHATTAN,1013000001.0,MANHATTAN,990913.0,214165.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75450745921105,-73.97595054706579,"(40.75450745921105, -73.97595054706579)",10356.0,11.0,4.0,51.0,10.0,10.956111111111111,0 days 10 hours 57 minutes 22 seconds,1.0
56538173,2023-01-16 12:23:38,2023-01-16 12:44:41,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,10017.0,301 EAST   47 STREET,EAST   47 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   47 STREET,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,01/16/2023 12:44:41 PM,06 MANHATTAN,1013400001.0,MANHATTAN,992631.0,213598.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75294972668894,-73.96975029968496,"(40.75294972668894, -73.96975029968496)",12079.0,71.0,4.0,51.0,9.0,0.3508333333333333,0 days 0 hours 21 minutes 3 seconds,
56542886,2023-01-16 12:18:18,2023-01-16 12:42:04,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10075.0,1456 SECOND AVENUE,SECOND AVENUE,EAST 76 STREET,EAST 77 STREET,EAST   76 STREET,EAST   77 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,01/16/2023 12:42:04 PM,08 MANHATTAN,1014510001.0,MANHATTAN,996317.0,220333.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.77143130520308,-73.9564342629325,"(40.77143130520308, -73.9564342629325)",12083.0,23.0,4.0,1.0,11.0,0.3961111111111111,0 days 0 hours 23 minutes 46 seconds,
56542972,2023-01-16 12:12:41,2023-01-16 12:16:15,DHS,Department of Homeless Services,Homeless Person Assistance,,Subway,11427.0,"169th Street, Hillside Avenue, Hillside, Queens, City of New York, New York, 11427, United States",,,,,,ADDRESS,,,,Closed,,The Department of Homeless Services did not have enough information to act on your request.,01/16/2023 12:16:15 PM,Unspecified QUEENS,,QUEENS,1041470.0,198187.0,MOBILE,Unspecified,QUEENS,,,,F,,,Mezzanine,40.71046926031697,-73.7936062136036,"(40.71046926031697, -73.7936062136036)",24340.0,41.0,3.0,6.0,61.0,0.0594444444444444,0 days 0 hours 3 minutes 34 seconds,
56542820,2023-01-16 11:53:40,2023-01-17 23:24:10,DHS,Department of Homeless Services,Homeless Person Assistance,,Residential Building/House,11205.0,67 CARLTON AVENUE,CARLTON AVENUE,PARK AVENUE,CUMBERLAND WALK,PARK AVENUE,CUMBERLAND WALK,ADDRESS,BROOKLYN,CARLTON AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/17/2023 11:24:10 PM,02 BROOKLYN,3020440035.0,BROOKLYN,991622.0,192758.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69574988404836,-73.97341493018071,"(40.69574988404836, -73.97341493018071)",17212.0,68.0,2.0,48.0,55.0,35.50833333333334,1 days 11 hours 30 minutes 30 seconds,0.0
56539203,2023-01-16 11:35:19,2023-01-19 07:29:05,DHS,Department of Homeless Services,Encampment,,Store/Commercial,11377.0,63-01 ROOSEVELT AVENUE,ROOSEVELT AVENUE,63 STREET,64 STREET,63 STREET,64 STREET,ADDRESS,WOODSIDE,ROOSEVELT AVENUE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/19/2023 07:29:08 AM,02 QUEENS,4012330049.0,QUEENS,1011698.0,211027.0,PHONE,Unspecified,QUEENS,,,,,,,,40.745854354356986,-73.9009419513164,"(40.745854354356986, -73.9009419513164)",14787.0,53.0,3.0,33.0,66.0,67.89611111111113,2 days 19 hours 53 minutes 46 seconds,1.0
56538175,2023-01-16 11:29:56,2023-01-16 23:33:55,DHS,Department of Homeless Services,Homeless Person Assistance,,Store/Commercial,10177.0,250 PARK AVENUE,PARK AVENUE,EAST 46 STREET,EAST 47 STREET,EAST   46 STREET,EAST   47 STREET,ADDRESS,NEW YORK,PARK AVENUE,,Closed,,The mobile outreach response team went to the location provided but could not find the individual that you reported.,01/16/2023 11:33:55 PM,05 MANHATTAN,1012820034.0,MANHATTAN,991019.0,214351.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75501790139643,-73.9755677631059,"(40.75501790139643, -73.9755677631059)",10362.0,11.0,4.0,51.0,10.0,12.06638888888889,0 days 12 hours 3 minutes 59 seconds,0.0
56538225,2023-01-16 10:45:13,2023-01-16 23:36:18,DHS,Department of Homeless Services,Homeless Person Assistance,,Street/Sidewalk,10037.0,2210 FIFTH AVENUE,FIFTH AVENUE,EAST 132 STREET,EAST 135 STREET,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,5 AVENUE,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/16/2023 11:36:18 PM,10 MANHATTAN,1017300040.0,MANHATTAN,1001458.0,235289.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.81247296947459,-73.93783529166878,"(40.81247296947459, -73.93783529166878)",13095.0,18.0,4.0,36.0,16.0,12.85138888888889,0 days 12 hours 51 minutes 5 seconds,1.0
56542755,2023-01-16 10:43:59,2023-01-16 12:44:31,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10018.0,625 8 AVENUE,8 AVENUE,WEST 40 STREET,WEST 41 STREET,WEST   40 STREET,WEST   41 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,01/16/2023 12:44:31 PM,04 MANHATTAN,1010320029.0,MANHATTAN,986864.0,214778.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.756192112317805,-73.99056478174674,"(40.756192112317805, -73.99056478174674)",12080.0,12.0,4.0,10.0,8.0,2.008888888888889,0 days 2 hours 0 minutes 32 seconds,
56538132,2023-01-16 10:42:11,2023-01-17 00:17:18,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10013.0,191 GRAND STREET,GRAND STREET,MULBERRY STREET,MOTT STREET,MULBERRY STREET,MOTT STREET,ADDRESS,NEW YORK,GRAND STREET,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",01/17/2023 12:17:18 AM,02 MANHATTAN,1002370012.0,MANHATTAN,985031.0,201328.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71927554446172,-73.99718254637112,"(40.71927554446172, -73.99718254637112)",12076.0,57.0,4.0,32.0,2.0,13.585277777777778,0 days 13 hours 35 minutes 7 seconds,1.0
56543901,2023-01-16 10:34:36,2023-01-16 11:13:20,DHS,Department of Homeless Services,Encampment,,Store/Commercial,10002.0,89 DIVISION STREET,DIVISION STREET,ELDRIDGE STREET,ALLEN STREET,ELDRIDGE STREET,ALLEN STREET,ADDRESS,NEW YORK,DIVISION STREET,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,01/16/2023 11:13:22 AM,03 MANHATTAN,1002827503.0,MANHATTAN,986051.0,199520.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71431286901053,-73.99350338516419,"(40.71431286901053, -73.99350338516419)",11723.0,70.0,4.0,32.0,2.0,0.6455555555555555,0 days 0 hours 38 minutes 44 seconds,1.0
56544859,2023-01-16 10:34:02,2023-01-16 10:39:35,DHS,Department of Homeless Services,Homeless Person Assistance,,Other,10451.0,2527 3 AVENUE,3 AVENUE,EAST 137 STREET,EAST 138 STREET,EAST  137 STREET,EAST  138 STREET,ADDRESS,BRONX,3 AVENUE,,Closed,,The Department of Homeless Services has reviewed your Service Request and determined that the issue is not within its jurisdiction.,01/16/2023 10:39:35 AM,01 BRONX,2023200079.0,BRONX,1004254.0,234643.0,ONLINE,Unspecified,BRONX,,,,,,,,40.810693991172506,-73.92773653978468,"(40.810693991172506, -73.92773653978468)",10929.0,49.0,5.0,35.0,23.0,0.0925,0 days 0 hours 5 minutes 33 seconds,
